Id,Name,Description,IsActive,CreatedAt,CreatedBy,UpdatedAt,UpdatedBy
02a873a3-652d-4300-83ef-29305d2a84ab,Isotretinoin (Oral),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d0e7bf80-af1b-4c70-90d7-1da4dbe025f7,Isotretinoin (Topical),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5f29acc5-bc36-41f7-b4c6-ce3390f3680f,Istradefylline,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d8f2c04d-eab2-46fb-8cb3-c2afdb27b7c5,Itopride Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e0b5817b-75f5-4b12-bea0-dbc1251d797a,Itraconazole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0f0f3253-5e52-40c7-9e47-df487a5a35ac,Ivabradine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0c1c6c84-aa77-44a0-a531-2e8ced6ebc1d,Ivermectin (Tablet),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1a02e5ec-b659-4583-b314-3b6d6e819952,Ivermectin (Topical),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
63efd5e0-e1d8-4b6d-a3f6-f9c47c2e7a31,Ivosidenib,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
dfcec641-dde3-4051-8bd2-756c0794a6f3,Kanamycin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
09b6391b-4014-470f-87a3-7647fd6bf052,Ketamine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
66bb7d6b-b42d-4fc9-8a17-a6e7f99a5cf4,Ketoconazole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
350af65b-a5d1-45f9-9f1a-d5f0e98bc840,Ketoconazole + Zinc Pyrithione + Aleovera,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1b8b86c1-625d-45ac-b336-5d2b9aede88f,Ketoprofen,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7444c1f9-7fce-4fb5-9a6e-f1b21b03254f,Ketoprofen (Topical),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8202580d-43ee-4620-b863-7fb54072692d,Ketorolac Tromethamine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
13a8974c-7dce-4cc0-8b52-7cd80b35877e,Ketotifen Fumarate (Ophthalmic),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
10bf31fe-ee25-4814-9c36-1abb1b869200,Ketotifen Fumarate (Oral),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a22d0713-3b2a-4295-95b5-af05ac077974,L-arginie + Proanthocyanidin + Folic Acid + Zinc,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9e245bd7-8d93-481f-b0bc-4b5fc475cc71,L-Asparginase,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a0307ce1-1614-48d3-b496-c650bb04e80e,L-Lysine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
3b8f1ae1-f82c-4f72-adec-908d3f74b698,L-Ornithine L-Aspartate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
35d2f96e-3afb-4d5f-802a-894e5b4262d1,L-Ornithine L-Aspartate + Pancreatin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
939d5224-75fd-4a50-9eeb-14702182ebc3,Labetalol Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9822b868-2e0d-41f1-8b85-70ab19399639,Lacidipine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
83a89d7d-3328-41be-b947-5c7fb838f16d,Lacosamide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8f29ec18-8606-4b7e-9cfc-a53ec8c6a88a,Lactase,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
021d5bc9-84f8-4a36-8fe5-34e7f0cc3015,Lactic Acid,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e0b4f598-ef29-47cb-b3ba-64486484c6b8,Lactic acid + Citric acid + Potassium bitartrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
968b4f5c-205b-4ec2-a916-ee7ddbb84b60,Lactic Acid + Natural Plant Extract,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
6d917887-e98b-4291-93df-5e701f630b30,Lactitol Monohydrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
f1d095a7-ea03-404b-9f08-fd4f6caabd2e,Lactobacillus Rhamnosus GG,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4c0ff73e-ed4f-4c41-882f-db7ed8e4540f,Lactulose,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
92a3b95d-efbe-4f26-b780-9a1387de001b,Lamivudine [For Chronic Hepatitis B],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4c3f8c7c-c055-47c4-beb5-69212a225c0a,Lamivudine [For HIV Infection],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e2c8fbd6-28f8-400d-b8fc-8ce7eea0ccd3,Lamivudine + Zidovudine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
93c8a1d9-6531-4c55-9df6-2520600f452c,Lamivudine + Zidovudine + Nevirapine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
45184796-f9cd-491d-bb45-b2e7b2c69463,Lamotrigine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4d9bc2b0-a19d-410c-a971-db8362fbb024,Lansoprazole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ec1c794b-88f8-49de-a591-969540ef9cb0,Lansoprazole + Amoxicillin + Clarithromycin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4dcfaedd-6e0d-4259-bc10-cc8be73b5b92,Lanthanum Carbonate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1fad0796-3a61-4e79-992d-9dc9383f41bc,Lapatinib,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ca6a7989-4d11-4dbc-9a5a-297802740b33,Larotrectinib,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e4d938d0-0bd4-4745-80ec-e99dd3a7a7c4,Lasmiditan Hemisuccinate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
eddf3524-b84b-44df-a591-896b6b585588,Latanoprost,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
87560484-3a4c-451d-a273-9c876ffabfd2,Latanoprost + Timolol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
f7c023ae-4f0e-409b-a73c-e8c38353c4de,Latanoprostene Bunod,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5dd5ebd6-a64a-4b5a-850d-6fc5f5c153f9,Latex condom [Amore],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c6013ab3-6ee8-41f9-b7f7-294ed19515b3,Latex condom [Hero],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
62d9078c-beac-4ff3-a4ec-7d247fe19ecf,Latex condom [Panther],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
3a23a328-a63b-46ed-a84e-950af7cf1a97,Latex condom [Raja Super],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
f38facab-ac40-485c-93c9-3e47e8b6dc15,Latex condom [Sensation],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5bc74403-7db4-4f69-9923-4953d682d429,Latex condom [SKINS],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1b128b8d-80e9-4934-ba4b-06df76745b38,Latex condom [U & ME],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
289a648b-9a9a-44f1-baa5-51ace1341407,Latex condom [Xtreme],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
11bebd68-f718-4181-8754-681855a1d1d7,Ledipasvir + Sofosbuvir,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2fd3b128-53cf-48dd-8133-9f4b36e1d488,Lefamulin Acetate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a39b3007-2f62-41fa-add2-30a80547e665,Leflunomide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2bf4df1e-045f-4875-a4a2-79ba16b3f267,Lenalidomide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c249d3bd-d62b-4f1a-b54f-435db3a49116,Lenograstim,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2a0c5687-1aeb-4988-aa46-dfe3b0cb1051,Lenvatinib Mesylate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
eb6af295-79a2-4d0e-85cf-d571bc78556b,Lercanidipine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
b95835f8-4467-4518-b5e5-bab74c01e0f1,Letrozole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
f45e7083-e8ac-4557-b1bb-cce5a8815aad,Leuprorelin Acetate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5ea426a0-48c0-4ad4-96df-8376830c8eee,Levamisole Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
48459e30-f47f-4d37-acc9-f4c2280c7943,Levamlodipine Maleate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
32e44175-1372-4570-8c18-3de4d6a74a30,Levetiracetam,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
44deea92-2c6a-4039-9e21-64c57a9eb809,Levocarnitine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
554a6d50-5b06-4cce-a66e-05dde0c3118d,Levocetirizine Dihydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
3ca6f1a7-6ab1-4abd-b5ba-de875c7456ec,Levodopa + Benserazide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
babb2495-c1c5-46d8-a4d5-0137dfef0171,Levodopa + Carbidopa,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7889c565-4628-4fbd-8620-2da5c97a1c78,Levodopa + Carbidopa (Extended release),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0eb2f371-4e25-4dd6-8922-10a511d98e61,Levodopa + Carbidopa (Prolonged release),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
6a68b4cf-1570-460c-b076-6f5af34a0d05,Levodopa + Carbidopa + Entacapone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d6694d6d-8c41-4f92-a1d6-296e3710f5eb,Levofloxacin (Eye/Ear),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ce80452b-98be-4357-9098-75552aaff503,Levofloxacin Hemihydrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7c7bdc52-2f2a-4848-9dd0-d2130a9d480c,Levomenthol + Thymol + Terpineol + Chlorobutanol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
64ddab49-ad1b-4f2d-8a06-adedae0a35e9,Levomilnacipran Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
15346c57-d0ee-4894-9a90-907f13e61d53,Levonorgestrel [Emergency contraceptive pill],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9eeac269-41b4-4c28-a17f-5e6497f8cf8a,Levosalbutamol (Oral),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1ac4a323-1219-4535-9ae7-1681a1b1f5a2,Levosalbutamol (Respirator preparation),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
147c17c4-2693-4d26-8f3a-2a8ac6946535,Levosimendan,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d2b5b201-fc7f-4692-9b6b-510b58973ddc,Levothyroxine Sodium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e5c69d9e-1021-4a81-aef6-e3a149512402,Lidocaine + Adrenaline,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
59f380d2-ae8d-4787-bcb4-3af95dc177b8,Lidocaine + Epinephrine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
817ed35e-53bf-4e34-b52b-fd7d2088cddf,Lidocaine + Prilocaine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9852c58e-ff63-43ea-92c5-076aa0c04a86,Lidocaine Hydrochloride (Injection),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9d5fb9ab-e02c-499f-bfe3-2ed52e10ee84,Lidocaine Hydrochloride (Jelly),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8f6b2e8f-af8b-4d6f-84a5-f7c65f11e846,Lidocaine Hydrochloride (Spray),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
01ccd6e7-a40d-42f6-b453-8a058a7a495a,Lifitegrast,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d4e05ffc-d5f1-4dac-b23d-8abd46680125,Light kaolin + Silver sulfadiazine + Calcium gluconate + Butane propellant,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1b3037bf-dd8f-45aa-a323-c929cc40a786,Light liquid paraffin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
7be02b67-dd82-42b6-8d16-6906ba2c62e7,Light Liquid Paraffin + White Soft Paraffin + Glycerine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5666d932-17d6-48cd-bc60-9ff9c1395fba,Linaclotide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c048715f-9bf4-491e-bc53-9274a838363d,Linagliptin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
cead3534-2fdf-4e7d-b4a5-7a6e5fc3b695,Linagliptin + Metformin Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e0173579-021a-48af-b159-00c1270df89e,Linezolid,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
29848aa3-5b3e-4a25-ba4c-8a9c658543d1,Liposome + Perilla + Sodium Hyaluronate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
84779fa6-e97e-458b-aa09-a76e024e6cb2,Liquid Paraffin + Benzalkonium Chloride + Chlorhexidine + Isopropyl Myristate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
aca8a1f4-cd58-4bab-9136-a917d6a3a6ec,Liraglutide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1266b746-0ff1-42ba-a3a1-2070dc87105d,Lisinopril,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
71cac96f-9676-425e-bcb0-488556360a2f,Lithium Carbonate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2312fdea-366e-4e3d-8e24-d39e0b213c44,Lomefloxacin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
71a64e7c-14e7-466a-9751-45e9a8f5c559,Loperamide + Simethicone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
80fe5dea-1797-474c-a6fc-cfbc0f41d8d5,Loperamide Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4cd192d2-c2ed-4fcb-aca8-f1ef687cb5c2,Lopinavir + Ritonavir,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c5b675cd-fbe2-4d1f-b06d-b052bf8b5ec9,Loratadine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a8f10d47-77f6-4054-b4db-5613da7260fb,Loratadine + Pseudoephedrine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8c99b72d-ea6b-4c88-8990-1df5aee4e3ca,Lorazepam,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
cf412ef4-c02f-4d6d-88d1-214926d09a04,Lorlatinib,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
06347b74-c011-4004-a8c1-3843f13f0cc6,Lornoxicam,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
2338fdd5-0200-4226-bf3a-59a39965eb85,Losartan Potassium,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
89120163-4f08-41fc-bdb8-531efeab90f8,Losartan Potassium + Hydrochlorothiazide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0ec322a1-074b-46ac-8635-a70083abef98,Loteprednol Etabonate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
16eb4f6f-c922-42ca-892e-cc8afb1cf5b2,Loteprednol Etabonate + Gatifloxacin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c5eaac0a-ea35-4aa9-9a27-a6ddd0da3ef1,Loteprednol Etabonate + Tobramycin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
5b490ed0-280c-41ca-a30b-6f33fe593a9c,Lubiprostone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a0d99242-c8ff-4ceb-be9d-152bf02593d2,Luliconazole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
6979003b-a0b3-41e4-9c16-928786b0c104,Lurasidone Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a9d143cc-3c11-4909-ad67-a855e300a58f,Lurbinectedin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a3bcdd73-6655-40ed-8bf9-8acc7f11cf99,Lymecycline,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ecd46093-05f1-4e4d-a80e-e892a48d050f,Lynestrenol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
fe145e4b-3bd9-4d5f-95bc-718eb929c45f,Lyophilized Bacterial Lysates,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
8f024c40-e578-42bf-9a15-22fcc579a249,Lyophilized bacterial lysates of E. coli,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
a8f5461e-8b6f-4203-b109-f2ab837118b4,Macitentan,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
72b9cd07-d660-4e26-a2e9-6ec336382a7b,Magaldrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d45df9e4-f018-4d94-9e06-0da65d920cd5,Magaldrate + Simethicone,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
31063890-9566-4aff-9bce-98f92cc9a317,Magnesium Hydroxide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
31dcea10-95cc-4a5f-babb-a9647d1223dd,Magnesium Hydroxide + Liquid Paraffin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c0a9c94e-7556-4ae7-ab1c-a3000e69598d,Magnesium Oxide,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
cf9c298f-ff33-44bd-be39-809a60f332f6,Magnesium Sulfate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4771c6d5-d81d-4cbd-bc6e-92075c5c4af7,Malic Acid + Benzoic acid + Salicylic acid,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
84f2dbdf-8275-419f-ace8-790b19a2b867,Mannitol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
084159d4-8ea3-44b8-a398-df6bfb3f3ed3,Maprotiline Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
53e9392a-cccf-4d5b-8672-34fbb4152889,Mavacamten,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
801772d0-f984-462f-bd42-1c3fe249079b,Measles and Rubella,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
554acaad-1e7b-4277-b083-0eda317d375b,Mebendazole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ecec0b4d-6be9-4706-9abc-614148bc8096,Mebeverine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
ce287f06-9dc0-44df-a323-1017948be426,Mebhydrolin Napadisylate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4a351058-c334-4608-b6db-d467e414df9a,Meclizine + Pyridoxine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d752222a-e9c8-48a5-b5fb-a2de4fc28d03,Meclizine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
d6302826-366f-439f-96ef-243ee346b4a0,Mecobalamin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
e36c5844-57f6-4698-95ba-b6094e3ef27d,Medroxyprogesterone Acetate (Injection),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
45965cbe-5400-49b5-b960-4ccb14292979,Medroxyprogesterone Acetate (Tablet),,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
cf7d15e4-4a54-461d-bd60-637d9fd3ec0a,Mefenamic acid,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
b4e0ccea-bacd-413b-aafa-0431a33fba12,Mefloquine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
602144aa-4863-4489-9721-e22aa50cc427,Megestrol Acetate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
30714010-2a68-46a3-8279-62d5f2618a2b,Melatonin,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
3e726c54-91a2-4d02-ad69-f4c3bedfc107,Meloxicam,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
6a4656e5-d7f6-4f95-a8ce-a1efb0e914db,Melphalan,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
def8c5d9-d276-44b0-a7bd-166598161328,Memantine + Donepezil,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
de532a07-e0a6-4262-b986-3e2aac4486e1,Memantine Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
9c19d536-9121-4185-a5a8-dc992db0f016,Meningococcal Vaccine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
89745a96-7298-4cf1-bbc1-6cca11d0318d,Menthol + Thymol + Eucalyptol + Methyl Salicylate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
dbdfeb94-78e7-4093-af5b-380ca7cd1eca,Mercaptopurine,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
19dedeb3-7dc1-4c69-9eaa-2e64829d6bf5,Meropenem Trihydrate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1dd9b980-482b-4cb8-8532-b26c44cc25a4,Mesalazine [5-aminosalicylic acid],,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
c5554a8f-c8b3-4a6e-9132-cfb176393e01,Mesna,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
dbb84d75-ce1f-49d1-ab80-995ccf49c372,Metformin Hydrochloride,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
1ea27565-2299-4469-b6da-4faa7fe6f38f,Methenamine Hippurate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
55780827-6f12-44e6-936b-b60f96a479ae,Methimazole,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
11ce02a1-df64-440a-9ad5-5e7bd238755c,Methocarbamol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
4a85f10a-b3b2-427f-8301-227539250fb5,Methotrexate,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
cc480cef-2b66-4c84-b9fb-43f82c97a7fc,Methoxsalen,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
cdfc7d86-b232-4a43-aacc-05389dae39c7,Methoxy Polyethylene Glycol-Epoetin Beta,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
0c21a4ec-b677-4282-a31d-dd0f3b413533,Methyl Salicylate + Menthol,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
00984692-be4a-42bb-a687-6e1f8fd77b49,Methyl Salicylate + Menthol + Camphor,,t,2025-12-24 09:26:30.678175+06,System,2025-12-24 09:26:30.678175+06,System
